"year","title","artists","All artist","main_artist","genius_url","lyrics"
2024,"A Bar Song (Tipsy)","Shaboozey",NA,"Shaboozey","https://genius.com/Shaboozey-a-bar-song-tipsy-lyrics","62 Contributors Translations Español Deutsch Français Українська Norsk A Bar Song (Tipsy) Lyrics [Verse 1] My baby want a Birkin, she's been tellin' me all night long Gasoline and groceries, the list goes on and on This nine-to-five ain't workin', why the hell do I work so hard? I can't worry 'bout my problems, I can't take 'em when I'm gone, uh [Pre-Chorus] One, here comes the two to the three to the fourTell 'em ""Bring another round,"" we need plenty moreTwo-steppin' on the table, she don't need a dance floorOh my, good Lord [Chorus] Someone pour me up a double shot of whiskey They know me and Jack Daniеl's got a history There's a party downtown near 5th Street Evеrybody at the bar gettin' tipsy [Post-Chorus] Everybody at the bar gettin' tipsyEverybody at the bar gettin' tipsy [Verse 2] I've been Boozey since I leftI ain't changin' for a checkTell my ma I ain't forget (Oh, Lord), I Woke up drunk at 10 a.m.​We gon' do this shit again Tell your girl to bring a friend, oh, Lord [Pre-Chorus] One, here comes the two to the three to the four Tell 'em ""Bring another round,"" we need plenty more Two-steppin' on the table, she don't need a dance floor Oh my, good Lord [Chorus] Someone pour me up a double shot of whiskey (Double shot of whiskey) They know me and Jack Daniel's got a history (We go way back) There's a party downtown near 5th Street Everybody at the bar gettin' tipsy [Post-Chorus] Everybody at the bar gettin' tipsy (At the bar gettin' tipsy) Everybody at the bar gettin' tipsy [Bridge] One, here comes the two to the three to the four When it's last call and they kick us out the door It's gettin' kind of late, but the ladies want some more Oh my, good Lord (Tell 'em drinks on me) [Chorus] Someone pour me up a double shot of whiskey (Double shot of whiskey) They know me and Jack Daniel's got a history (Way back) There's a party downtown near 5th Street (Come on) Everybody at the bar gettin' tipsy (Woo-ooh) Someone pour me up a double shot of whiskey (Double shot of whiskey) They know me and Jack Daniel's got a history (It's Jack D) At the bottom of a bottle, don't miss me (Baby, don't miss me) Everybody at the bar gettin' tipsy (At the bar gettin' tipsy) [Post-Chorus] Everybody at the bar gettin' tipsy Everybody at the bar gettin' tipsy [Outro] That's fuckin' messed up, bro, they kicked me out the bar"
2024,"I Had Some Help","Post Malone","Morgan Wallen","Post Malone","https://genius.com/Post-malone-i-had-some-help-lyrics","71 Contributors Translations Português Deutsch Norsk Español Polski Italiano I Had Some Help Lyrics “I Had Some Help” marks the first collaboration between Post Malone and Morgan Wallen. It was initially performed by the duo at Stagecoach 2024 on April 28 and released a month later that same year. … Read More [Verse 1: Post Malone] You got a lotta nerve, don't you, baby?I only hit the curb 'cause you made meYou're tellin' all your friends that I'm crazyLike I'm the only one Why'd you throw them stones if youHad a wild hair of your own or two?Livin' in your big glass house with a viewI thought you knew [Chorus: Post Malone] I had some help It ain't like I can make this kinda mess all by myselfDon't act like you ain't help me pull that bottle off the shelfBeen deep in every weekend if you couldn't tellThey say, ""Teamwork makes the dream work,"" hell, I had some help (Help) [Post-Chorus: Post Malone] (Help) [Verse 2: Morgan Wallen] You thought I'd take the blame for us a-crumblingGo 'round like you ain't guilty of somethin'Already lost the game that you been runnin'Guess it's catchin' up to you, huh You think that you're so innocentAfter all the shit you did I ain't an angel, you ain't heaven-sentCan't wash our hands of this [Chorus: Morgan Wallen] I had some help It ain't like I can make this kinda mess all by myselfDon't act like you ain't help me pull that bottle off the shelfBeen deep in every weekend if you couldn't tellThey say, ""Teamwork makes the dream work,"" hell, I had some help (Help) [Post-Chorus: Post Malone] (Help) (Help) (Help) [Bridge: Morgan Wallen, Post Malone & Both] It takes two to break a heart in two, ooh Baby, you blame me, and, baby, I blame you Aw, if that ain't the truth (Oh) [Chorus: Post Malone & Morgan Wallen] I had some help It ain't like I can make this kinda mess all by myselfDon't act like you ain't help me pull that bottle off the shelfBeen deep in every weekend if you couldn't tellThey say, ""Teamwork makes the dream work,"" hell, I had some help (Help) [Post-Chorus: Post Malone] (Help) (Help) (Help)"
2024,"Nobody's Nobody","Brother Osborne",NA,"Brother Osborne","https://genius.com/Brothers-osborne-nobodys-nobody-lyrics","3 Contributors Nobody’s Nobody Lyrics [Verse 1] Some wind up in the hall of fame Some go down in a blaze of glory Some people never ever make a name But change the game in someone's story I'm still tryna leave my mark With a simple song and an old guitar One thing I've learned out on the road is Nobody's nobody [Chorus] Sun goes up, sun goes down Takes all kinds of kinds to make this world go 'round Everybody's somebody, someone A sinner, saint, or son of a gun Nobody's nobody [Post-Chorus] No, no, nobody No, no, nobody No, no Nobody's nobody [Verse 2] Someone's out fillin' their tank Keepin' the good years on the road While someone's fillin' up their drink Forgettin' someone they can't let go Some lovers leave their mark With a pocket knife and an oak-tree heart However you come, however you go Nobody's nobody [Chorus] Sun goes up, sun goes down Takes all kinds of kinds to make this world go 'round Everybody's somebody, someone A sinner, saint, or son of a gun Nobody's nobody [Post-Chorus] No, no, nobody No, no, nobody No, no Nobody's nobody [Chorus] Sun goes up, sun goes down It takes all kinds of kinds to make this world go 'round Everybody's somebody, someone A sinner, saint, or son of a gun Nobody's nobody [Post-Chorus] No, no, nobody No, no, nobody No, no Nobody's nobody No, no, nobody Nobody's nobody"
2024,"World On Fire","Nate Smith",NA,"Nate Smith","https://genius.com/Nate-smith-world-on-fire-lyrics","7 Contributors World on Fire Lyrics [Verse 1] Girl, when you called it quits You could have done it right You coulda left this town out of it When you said goodbye [Pre-Chorus] You ruined everything I love Ripped my heart right out my chest Girl, it's like there ain't nothing left [Chorus] You set my world on fire Yeah, it's all long gone I'm watching flames get higher And I can't move on I just gotta let it burn, burn, burn on down Girl, without you it don't turn, turn, turn around You set my world on fire You set my world on fire [Verse 2] Can't hit that corner bar Can't even ride them roads Don't know my way around this place I can't see through the smoke [Pre-Chorus] Piled up every memory Yeah, you took the good with all the bad Why'd you have to strike that match [Chorus] And set my world on fire Yeah, it's all long gone I'm watching flames get higher And I can't move on I just gotta let it burn, burn, burn on down Girl, without you it don't turn, turn, turn around You set my world on fire You set my world on fire [Bridge] Ain't nothing left for me In this old nothing town Guess all we'll be is ashes on the ground So, I watch it burn, burn, burn on down Ain't nothing I can hold on to right now You set my [Chorus] You set my world on fire Yeah, it's all long gone I'm watching flames get higher And I can't move on I just gotta let it burn, burn, burn on down Girl, without you it don't turn, turn, turn around You set my world on fire You set my world on fire [Outro] You set my world on fire You set my world on fire You set my world on fire You set my world on fire"
2024,"Texas Hold 'Em","Beyonce",NA,"Beyonce","https://genius.com/Beyonce-texas-hold-em-lyrics","99 Contributors Translations Italiano Deutsch Русский (Russian) Português Bahasa Indonesia Türkçe Polski Español Français Nederlands Norsk עברית (Hebrew) Česky TEXAS HOLD ’EM Lyrics [Chorus] This ain't Texas (Woo)Ain't no hold 'em (Hey)So lay your cards down, down, down, down So park your Lexus (Woo)And throw your keys up(Hey)Stick around, 'round, 'round, 'round, 'round (Stick around)[Post-Chorus]And I'll be damned if I can't slow-dance with you Come pour some sugar on me, honey, too It's a real-life boogie and a real-life hoedown Don't be a bitch, come take it to the floor now, woo, ha (Woo) [Verse 1] There's a tornado (There's a tornado)In my city (In my city)Hit the basement (Hit the basement)That shit ain't pretty (That shit ain't pretty) Rugged whiskey (Rugged whiskey) 'Cause we survivin' ('Cause we survivin')Off red-cup kisses, sweet redemption, passin' time, yeah [Pre-Chorus] Ooh, one step to the right We heading to the dive bar we always thought was nice Ooh, run me to the leftThen spin me in the middle, boy, I can't read your mind [Chorus] This ain't Texas (Woo)Ain't no hold 'em (Hey)So lay your cards down, down, down, down So park your Lexus (Woo)And throw your keys up (Hey) And stick around, 'round, 'round, 'round, 'round (Stick around)[Post-Chorus]And I'll be damned if I can't slow-dance with you Come pour some sugar on me, honey, too It's a real-life boogie and a real-life hoedown Don't be a bitch, come take it to the floor now, woo And I'll be damned if I cannot dance with you Come pour some liquor on me, honey, too It's a real-life boogie and a real-life hoedown Don't be a bitch, come take it to the floor now, woo [Interlude] Woo-hooWoo-hooWoo-hoo [Verse 2] There's a heatwave (There's a heatwave)Comin' at us (Comin' at us)Too hot to think straight (Too hot to think straight)Too cold to panic (Cold to panic) All of the problemsJust feel dramatic (Just feel dramatic)And now we're runnin' to the first bar that we find, yeah [Pre-Chorus] Ooh, one step to the right We heading to the dive bar we always thought was nice Ooh, you run to the left Just work me in the middle, boy, I can't read your mind [Chorus] This ain't Texas (Woo)Ain't no hold 'em (Hey)So lay your cards down, down, down, down, oh So park your Lexus (Hey)And throw your keys up (Hey) And stick around, 'round, 'round, 'round, 'round (Stick around)[Post-Chorus]And I'll be damned if I cannot dance with you Come pour some sugar on me, honey, too It's a real-life boogie and a real-life hoedown Don't be a bitch, come take it to the floor now (Woo)And I'll be damned if I cannot dance with you Come pour some liquor on me, honey, too It's a real-life boogie and a real-life hoedown Don't be a—, come take it to the floor now, ooh [Outro] Take it to the floor now, oohHoops, spurs, boots To the floor now, oohTuck, back, oops (Ooh, ooh, ooh) Shoot Come take it to the floor now, ooh And I'll be damned if I cannot dance with you Baby, pour that sugar and liquor on me, too Furs, spurs, boots Solargenic, photogenic, shoot"
2024,"I Remember Everything","Zach Bryan","Kacey Musgraves","Zach Bryan","https://genius.com/Zach-bryan-i-remember-everything-lyrics","38 Contributors Translations Deutsch Português Norsk 日本語 (Japanese) Español I Remember Everything Lyrics [Verse 1: Zach Bryan] Rotgut whiskey's gonna ease my mind Beach towel rests on the dryin' line Do I remind you of your daddy in his '88 Ford? Labrador hangin' out the passenger door The sand from your hair is blowin' in my eyesBlame it on the beach, grown men don't cry Do you remember that beat-down basement couch? I'd sing you my love songs and you'd tell me about How your mama ran off and pawned her ring I remember, I remember everything [Chorus: Zach Bryan] A cold shoulder at closing time You were bеggin' me to stay 'til the sun rose Strangе words come on outOf a grown man's mouth when his mind's broke Pictures and passin' timeYou only smile like that when you're drinkin' I wish I didn't, but I doRemember every moment on the nights with you [Verse 2: Kacey Musgraves] You're drinkin' everything to ease your mindBut when the hell are you gonna ease mine? You're like concrete feet in the summer heatIt burns like hell when two souls meet No, you'll never be the man that you always sworeBut I'll remember you singin' in that '88 Ford [Chorus: Kacey Musgraves, Zach Bryan & Kacey Musgraves, Zach Bryan] A cold shoulder at closing timeYou were beggin' me to stay 'til the sun rose Strange words come on outOf a grown man's mouth when his mind's broke Pictures and passin' time You only smile like that when you're drinkin' I wish I didn't, but I doRemember every moment on the nights with you Cold shoulder at closing timeYou were beggin' me to stay 'til the sun rose Strange words come on out Of a grown man's mouth when his mind's brokePictures and passin' time You only smile like that when you're drinkin'I wish I didn't, but I doRemember every moment on the nights with you [Outro: Zach Bryan] Rotgut whiskey's gonna ease my mindBeach towel rests on the dryin' lineDo I remind you of your daddy in my '88 Ford?Labrador hangin' out the passenger door"
2024,"Austin","Dasha",NA,"Dasha","https://genius.com/Dasha-austin-boots-stop-workin-lyrics","49 Contributors Translations Norsk Español Deutsch Austin (Boots Stop Workin’) Lyrics [Verse 1] We had a plan, move out of this town, baby West to the sand, it's all we talked about lately I'd pack the car, bring your guitar and Jane for smokin' First thing at dawn, you'd queue the songs and we'd get goin' But you weren't home, waited on the porch for ya Sat there alone, all throughout the morn' 'til I Got a hunch down in my gut and snuck around the back Empty cans and I'll be damned, your shit was never packed [Chorus] Did your boots stop workin'? Did your truck break down? (Truck break down) Did you burn through money? Did your ex find out? (Ex find out) Where there's a will, then there's a way, and I'm damn sure you lost it Didn't even say goodbye, just wish I knew what caused it Was the whiskey flowin'? Were you in a fight? (In a fight) Did the nerves come get you? What's your alibi? (Alibi) I made my way back to LA, and that's where you'll be forgotten In forty years, you'll still be here, drunk, washed up in Austin [Verse 2] Hell of a bluff, you had me believin' How many months did you plan on leavin'? What happened? Bad habits? Did you go back? Go batshit? I loved you, how tragic, oh-oh [Chorus] Did your boots stop workin'? Did your truck break down? (Truck break down) Did you burn through money? Did your ex find out? (Ex find out) Where there's a will, then there's a way, and I'm damn sure you lost it Didn't even say goodbye, just wish I knew what caused it Was the whiskey flowin'? Were you in a fight? (In a fight) Did the nerves come get you? What's your alibi? (Alibi) I made my way back to LA, and that's where you'll be forgotten In forty years, you'll still be here, drunk, washed up in Austin [Outro] (Did your truck break? Did your ex find out?)"
2024,"Pretty Little Poison","Warren Zeiders",NA,"Warren Zeiders","https://genius.com/Warren-zeiders-pretty-little-poison-lyrics","11 Contributors Pretty Little Poison Lyrics [Verse 1] Every night, 'round about this timeIt's like she knows I'm lonelyRolls up when the wine is goneLike a record on repeat Leanin' on old memoriesAnd talkin' 'bout what used to beShe'll probably be the death of meBut damn if it ain't sweet [Chorus] She's my pretty little poison My heartache in the night With a kiss on her lips just like cyanide Yeah, she came with a warnin'But I didn't mindI'll go out on that high every time She's my pretty little poison My pretty littlе poison [Verse 2] Shadows dancin' down the hallWhispers that she wants mе Try my best not to fall When she falls into me We all need some kind of fix For me, she's the one I'll pick Nothin' else will do the trickShe's all I need [Chorus] She's my pretty little poison My heartache in the night With a kiss on her lips just like cyanide Yeah, she came with a warnin' But I didn't mind I'll go out on that high every time She's my pretty little poison My pretty little poison [Bridge] For some, I guess it's alcohol I don't want none at all I just want you No, I just want you [Chorus] My pretty little poison My heartache in the night With a kiss on her lips just like cyanide Yeah, she came with a warnin' But I didn't mind I'll go out on that high every time She's my pretty little poison My pretty little poison She's my pretty little poison"
2024,"Thinkin' Bout Me","Morgan Wallen",NA,"Morgan Wallen","https://genius.com/Morgan-wallen-thinkin-bout-me-lyrics","14 Contributors Translations Español Thinkin’ Bout Me Lyrics [Verse 1] Don't know where you at, don't know where you've been Don't know nothin' 'bout that boy you're intoDon't feel bad for you but I feel bad for himAnd all the hell you gon' be puttin' him through Probably tell him we're a burnt out flameProbably tell him that I ain't been on your mindHow I ain't nothin' but a long gone thing You can cuss my name, but baby, don't you lie [Chorus] When you're tasting what he's drinking, are you thinkin' 'bout me?When you're ridin' where he's drivin', are you missin' my street?Every time you close your eyes, tell me, who do you see?When you're tastin' what he's drinkin', are you thinkin' 'bout me?Comin' over tonight, wish that truck in your drive was mineJust like you know it's supposed to beWhen you're up in his bed, am I up in your head?Makin' you crazy, tell me, baby, are you thinkin' 'bout me?Are you thinkin' 'bout, are you thinkin' 'boutWhen you're tastin' what he's drinkin', are you thinkin' 'bout me? [Verse 2] Do you hide your phone? Did you change my name? When he wants to go to our go-to place Do you tell him you can't? Then go out of your way To be somewhere, any damn where I ain't [Chorus]When you're tastin' what he's drinkin', are you thinkin' 'bout me?When you're ridin' where he's drivin', are you missin' my street?Every time you close your eyes, tell me, who do you see?When you're tastin' what he's drinkin', are you thinkin' 'bout me?Comin' over tonight, wish that truck in your drive was mineJust like you know it's supposed to beWhen you're up in his bed, am I up in your head?Makin' you crazy, tell me, baby, are you thinkin' 'bout me?Are you thinkin' 'bout, are you thinkin' 'boutWhen you're tastin' what he's drinkin', are you thinkin' 'bout me? [Bridge] Don't know where you at But girl, I know where you oughta be [Chorus] When you're tastin' what he's drinkin', are you thinkin' 'bout me? When you're ridin' where he's drivin', are you missing my street? Every time you close your eyes, tell me, who do you see? When you're tastin' what he's drinkin', are you thinkin' 'bout me? Comin' over tonight, wish that truck in your drive was mine Just like you know it's supposed to be When you're up in his bed, am I up in your head? Makin' you crazy, tell me, baby, are you thinkin' 'bout me? Yeah, are you thinkin' 'bout me? Are you thinkin' 'bout me?"
2024,"Last Night","Morgan Wallen",NA,"Morgan Wallen","https://genius.com/Morgan-wallen-last-night-lyrics","39 Contributors Translations Português Deutsch Català Français Español Last Night Lyrics [Intro] Last night, we let the liquor talkI can't remember everything we said, but we said it all You told me that you wish I was somebody you never metBut, baby, baby, something's tellin' me this ain't over yet [Verse 1] No way it was our last night I kissed your lipsMake you grip the sheets with your fingertips Last bottle of Jack, we split a fifth Just talkin' 'bout life, goin' sip for sip Yeah, you, you know you love to fightAnd I say shit I don't meanBut I'm still gon' wake up wantin' you and me [Chorus] I know that last night, we let the liquor talk I can't remember everything we said, but we said it all You told me that you wish I was somebody you never met But, baby, baby, something's tellin' me this ain't over yet No way it was our last night (Last night) No way it was our last night (Last night) [Verse 2] No way it was the last night that we break up I see your tail lights in the dust You call your mama, I call your bluff In the middle of the night, pull it right back up Yeah, my, my friends say, ""Let her go""Your friends say, ""What the hell?""I wouldn't trade your kind of love for nothin' else [Chorus] Oh, baby, last night, we let the liquor talk I can't remember everything we said, but we said it all You told me that you wish I was somebody you never met But, baby, baby, something's tellin' me this ain't over yetNo way it was our last night, we said we'd had enough I can't remember everything we said, but we said too much I know you packed your shit and slammed the door right before you left But, baby, baby, something's tellin' me this ain't over yet No way it was our last night (Last night) No way it was our last night (Last night) [Outro] I know you said this time you really weren't comin' back againBut, baby, baby, something's tellin' me this ain't over yet No way it was our last night (Last night) No way it was our last night (Last night)"
2023,"Last Night","Morgan Wallen",NA,"Morgan Wallen","https://genius.com/Morgan-wallen-last-night-lyrics","39 Contributors Translations Português Deutsch Català Français Español Last Night Lyrics [Intro] Last night, we let the liquor talkI can't remember everything we said, but we said it all You told me that you wish I was somebody you never metBut, baby, baby, something's tellin' me this ain't over yet [Verse 1] No way it was our last night I kissed your lipsMake you grip the sheets with your fingertips Last bottle of Jack, we split a fifth Just talkin' 'bout life, goin' sip for sip Yeah, you, you know you love to fightAnd I say shit I don't meanBut I'm still gon' wake up wantin' you and me [Chorus] I know that last night, we let the liquor talk I can't remember everything we said, but we said it all You told me that you wish I was somebody you never met But, baby, baby, something's tellin' me this ain't over yet No way it was our last night (Last night) No way it was our last night (Last night) [Verse 2] No way it was the last night that we break up I see your tail lights in the dust You call your mama, I call your bluff In the middle of the night, pull it right back up Yeah, my, my friends say, ""Let her go""Your friends say, ""What the hell?""I wouldn't trade your kind of love for nothin' else [Chorus] Oh, baby, last night, we let the liquor talk I can't remember everything we said, but we said it all You told me that you wish I was somebody you never met But, baby, baby, something's tellin' me this ain't over yetNo way it was our last night, we said we'd had enough I can't remember everything we said, but we said too much I know you packed your shit and slammed the door right before you left But, baby, baby, something's tellin' me this ain't over yet No way it was our last night (Last night) No way it was our last night (Last night) [Outro] I know you said this time you really weren't comin' back againBut, baby, baby, something's tellin' me this ain't over yet No way it was our last night (Last night) No way it was our last night (Last night)"
2023,"Fast Car","Luke Combs",NA,"Luke Combs","https://genius.com/Luke-combs-fast-car-lyrics","20 Contributors Translations Português Fast Car Lyrics [Verse 1] You got a fast car And I want a ticket to anywhere Maybe we make a deal Maybe together we can get somewhere Any place is better Startin' from zero, got nothin' to lose Maybe we'll make something Me, myself, I got nothin' to prove [Verse 2] You got a fast car And I got a plan to get us out of here Been workin' at the convenience store Managed to save just a little bit of money Won't have to drive too far Just across the bordеr and into the city And you and I can both get jobs Finally see what it means to bе livin' [Verse 3] See, my old man's got a problemHe live in the bottle, that's the way it isHe said his body's too old for workin'His body's too young to look like hisSo Mama went off and left himShe wanted more from life than he could giveI said, ""Somebody's gotta take care of him""So I quit school and that's what I did [Refrain] You got a fast car Is it fast enough so we can fly away? Still gotta make a decisionLeave tonight or live and die this way [Chorus] So I remember when we were driving, driving in your car Speed so fast, I felt like I was drunk City lights lay out before us And your arm felt nice wrapped around my shoulder And I, I had a feeling that I belonged I, I had a feeling I could be someone, be someone, be someone [Verse 4] You got a fast car We go cruisin', entertain ourselves You still ain't got a job So I work in the market as a checkout girl I know things will get better You'll find work and I'll get promoted And we'll move out of the shelter Buy a bigger house, live in the suburbs [Chorus] So I remember when we were driving, driving in your car Speed so fast, I felt like I was drunk City lights lay out before us And your arm felt nice wrapped around my shoulder And I, I had a feeling that I belonged I, I had a feeling I could be someone, be someone, be someone [Verse 5] You got a fast car I got a job that pays all our bills You stay out drinkin' late at the bar See more of your friends than you do your kids I'd always hoped for better Thought maybe together you and me'd find it I got no plans, I ain't goin' nowhere Take your fast car and keep on driving [Chorus] So I remember when we were driving, driving in your car Speed so fast, I felt like I was drunk City lights lay out before us And your arm felt nice wrapped around my shoulder And I, I had a feeling that I belonged I, I had a feeling I could be someone, be someone, be someone [Instrumental Break] [Refrain] You got a fast car Is it fast enough so we can fly away? Still gotta make a decisionLeave tonight or live and die this way"
